time,temperature_cleaned,tds_cleaned,turbidity_cleaned,pH_cleaned,Rate of Change (ΔT/Δt),Moving Average Deviation,Short-Term Gradient (ΔNTU),Rolling Variance (σ²ₚₕ),temp_fault,tds_fault,turbidity_fault,ph_fault,fault detection,anomaly_label_overall,anomaly_description_overall
2025-12-03 22:45:00+08:00,28,252.1596,4,7.535385,,,,,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-03 23:00:00+08:00,28,252.1596,4,7.535385,0,,0,,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-03 23:15:00+08:00,28,252.1596,4,7.535385,0,,0,,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-03 23:30:00+08:00,28,252.1596,4,7.535385,0,,0,,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-03 23:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 00:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 00:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 00:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 00:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 01:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 01:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 01:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 01:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 02:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 02:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 02:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 02:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 03:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 03:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 03:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 03:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 04:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 04:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 04:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 04:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 05:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 05:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 05:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 05:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 06:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 06:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 06:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 06:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 07:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 07:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 07:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 07:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 08:00:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 08:15:00+08:00,28,252.1596,4,7.535385,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 08:30:00+08:00,28,252.1596,4,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-04 08:45:00+08:00,28,252.1596,4,7.535385,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-04 09:00:00+08:00,26.8125,253.4938,4,7.53055,-0.001319444,1.06736,0,4.68E-06,FALSE,FALSE,FALSE,FALSE,['Unknown/Noise'],-1,Outlier
2025-12-04 09:15:00+08:00,26.8125,253.4938,4,7.53055,0,0.80052,0,7.01E-06,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 09:30:00+08:00,26.8125,253.4938,4,7.53055,0,0.53368,0,7.01E-06,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 09:45:00+08:00,26.8125,253.4938,4,7.53055,0,0.26684,0,4.68E-06,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 10:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 10:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 10:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 10:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 11:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 11:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 11:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 11:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 12:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 12:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 12:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 12:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 13:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 13:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 13:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 13:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 14:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 14:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 14:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 14:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 15:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 15:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 15:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 15:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 16:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 16:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 16:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 16:45:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 17:00:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 17:15:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 17:30:00+08:00,26.8125,253.4938,4,7.53055,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 17:45:00+08:00,27.4375,249.611,4,7.424176,0.000694444,-3.10624,0,0.002263086,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 18:00:00+08:00,27.4375,250.4111,4,7.627253,0,-1.6896,0,0.005162048,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 18:15:00+08:00,27.4375,250.4111,4,7.627253,0,-1.07306,0,0.007125864,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 18:30:00+08:00,27.4375,250.4111,4,7.627253,0,-0.45652,0,0.008154532,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 18:45:00+08:00,27.4375,250.4111,4,7.627253,0,0.16002,0,0.008248054,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 19:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 19:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 19:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 19:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 20:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 20:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 20:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 20:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 21:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 21:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 21:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 21:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 22:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 22:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 22:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 22:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 22:45:00+08:00,27.4375,250.4111,4,7.627253,,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 23:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 23:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 23:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-04 23:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 00:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 00:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 00:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 00:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 01:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 01:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 01:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 01:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 02:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 02:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 02:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 02:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 03:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 03:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 03:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 03:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 04:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 04:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 04:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 04:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 05:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 05:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 05:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 05:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 06:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 06:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 06:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 06:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 07:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 07:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 07:30:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 07:45:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 08:00:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 08:15:00+08:00,27.4375,250.4111,4,7.627253,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 08:30:00+08:00,26.125,258.5891,4,7.516044,-0.001458333,6.5424,0,0.002473488,FALSE,FALSE,FALSE,FALSE,['Unknown/Noise'],-1,Outlier
2025-12-05 08:45:00+08:00,26.125,258.5891,4,7.516044,0,4.9068,0,0.003710233,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 09:00:00+08:00,26.1875,252.0055,4,7.54989,6.94E-05,-1.99568,0,0.003186547,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 09:15:00+08:00,26.1875,252.0055,4,7.54989,0,-2.31456,0,0.002064358,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 09:30:00+08:00,26.1875,252.0055,4,7.54989,0,-2.63344,0,0.000343666,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 09:45:00+08:00,26.1875,252.0055,4,7.54989,0,-1.31672,0,0.00022911,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 10:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 10:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 10:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 10:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 11:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 11:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 11:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 11:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 12:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 12:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 12:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 12:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 13:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 13:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 13:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 13:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 14:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 14:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 14:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 14:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 15:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 15:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 15:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 15:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 16:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 16:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 16:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 16:45:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 17:00:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 17:15:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 17:30:00+08:00,26.1875,252.0055,4,7.54989,0,0,0,0,FALSE,FALSE,FALSE,FALSE,['Normal'],1,Inlier
2025-12-05 17:45:00+08:00,26.1875,252.0055,4,7.545055,0,0,0,4.68E-06,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 18:00:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0.011577172,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 18:15:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0.017304975,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 18:30:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0.017188085,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 18:45:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0.011226502,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 19:00:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 19:15:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 19:30:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 19:45:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
2025-12-05 20:00:00+08:00,26.1875,252.0055,4,7.308132,0,0,0,0,TRUE,TRUE,FALSE,FALSE,"['Temperature', 'TDS']",,
